latitude,longitude,altitude (m),improvementmarketvalue,marketvalueyear,noofstories,propertycountylandusecode,propertyzip,rowid,squarefeet,storytypestdcode,totalmarketvalue
40.58606,-73.956026,3.7,499000,2017,2,RR101,11235,09DBB357-730B-E811-80C3-3863BB430E3F,2000,,699000
40.633379,-73.89574,3.1,340000,2017,2,RR101,11236,09F99B57-730B-E811-80C3-3863BB430E3F,6628,,639000
40.5909,-73.944522,3.3,601000,2017,2,RR101,11235,09F9B557-730B-E811-80C3-3863BB430E3F,2000,,794000
40.60577,-73.930329,3.1,544000,2017,2,RR101,11234,0A01D557-730B-E811-80C3-3863BB430E3F,2500,,710000
40.575325,-73.947607,0.6,1039000,2017,2,RR101,11235,0A04C257-730B-E811-80C3-3863BB430E3F,3059,,1408000
40.61203,-73.905897,2.5,702000,2017,1.5,RR101,11234,0A0AC957-730B-E811-80C3-3863BB430E3F,5600,,1202000
40.606754,-73.914955,1.3,462000,2017,2,RR101,11234,0A0BAA57-730B-E811-80C3-3863BB430E3F,1800,,633000
40.61692,-73.912665,2.7,392000,2017,2.5,RR101,11234,0A14D557-730B-E811-80C3-3863BB430E3F,2000,,520000
40.58726,-73.941331,4.3,521000,2017,2,RR101,11235,0A1E9E57-730B-E811-80C3-3863BB430E3F,1800,,661000
40.609783,-73.937728,4.4,486000,2017,2,RR101,11234,0A23AA57-730B-E811-80C3-3863BB430E3F,2000,,668000
40.609574,-73.937493,4.4,489000,2017,2,RR101,11234,0A24C257-730B-E811-80C3-3863BB430E3F,2000,,683000
40.590732,-73.960316,3.5,311000,2017,1,RR101,11235,0A28C257-730B-E811-80C3-3863BB430E3F,2000,,460000
40.645359,-73.890067,1.7,331000,2017,2,RR101,11236,0A2CC257-730B-E811-80C3-3863BB430E3F,2000,,470000
40.608762,-73.935367,3.9,485000,2017,1,RR101,11234,0A2CC957-730B-E811-80C3-3863BB430E3F,2200,,651000
40.61846,-73.904371,2.9,469000,2017,1,RR101,11234,0A309E57-730B-E811-80C3-3863BB430E3F,4000,,689000
40.611872,-73.937453,4.6,494000,2017,2,RR101,11234,0A3AD057-730B-E811-80C3-3863BB430E3F,1573,,650000
40.617626,-73.91459,3,472000,2017,1,RR101,11234,0A45AA57-730B-E811-80C3-3863BB430E3F,1933,,588000
40.615157,-73.923658,3.1,276000,2017,2,RR101,11234,0A4AC457-730B-E811-80C3-3863BB430E3F,2942,,485000
40.616267,-73.935148,5.4,669000,2017,2,RR101,11234,0A58D757-730B-E811-80C3-3863BB430E3F,5520,,1056000
40.618243,-73.933551,4.9,409000,2017,2,RR101,11234,0A5CA557-730B-E811-80C3-3863BB430E3F,2000,,557000
40.639456,-73.884621,2.1,362000,2017,2,RR101,11236,0A71B857-730B-E811-80C3-3863BB430E3F,4000,,555000
40.64292,-73.888499,1.8,303000,2017,2,RR101,11236,0A79D757-730B-E811-80C3-3863BB430E3F,2283,,442000
40.60995,-73.93517,4,387000,2017,2,RR101,11234,0A80A557-730B-E811-80C3-3863BB430E3F,1870,,530000
40.640454,-73.905083,4.9,300000,2017,2.5,RR101,11236,0A82C457-730B-E811-80C3-3863BB430E3F,2400,,520000
40.615439,-73.921807,2.7,314000,2017,2,RR101,11234,0A86A557-730B-E811-80C3-3863BB430E3F,2767,,529000
40.587896,-73.935595,2.3,385000,2017,2,RR101,11235,0A86B857-730B-E811-80C3-3863BB430E3F,2000,,516000
40.613153,-73.930175,4.3,440000,2017,2,RR101,11234,0A89A557-730B-E811-80C3-3863BB430E3F,3000,,638000
40.584208,-73.938624,1.7,221000,2017,1,RR101,11235,0A8BA057-730B-E811-80C3-3863BB430E3F,1571,,340000
40.576987,-73.966665,2.7,230000,2017,1.75,RR101,11235,0A8FCB57-730B-E811-80C3-3863BB430E3F,1800,,379000
40.617222,-73.939791,6.2,475000,2017,2,RR101,11234,0A94B857-730B-E811-80C3-3863BB430E3F,2100,,653000
40.621982,-73.919387,3.6,329000,2017,2,RR101,11234,0A95D257-730B-E811-80C3-3863BB430E3F,2188,,458000
40.610996,-73.936626,4.3,492000,2017,2,RR101,11234,0A9DBF57-730B-E811-80C3-3863BB430E3F,2000,,701000
40.611459,-73.930899,4.3,414000,2017,2,RR101,11234,0AA0B857-730B-E811-80C3-3863BB430E3F,2000,,581000
40.610118,-73.928182,3.9,448000,2017,2,RR101,11234,0AA4B857-730B-E811-80C3-3863BB430E3F,2500,,640000
40.644146,-73.888145,1.5,341000,2017,2,RR101,11236,0AA5B857-730B-E811-80C3-3863BB430E3F,2600,,501000
40.611422,-73.906596,2.5,1018000,2017,2,RR101,11234,0AC5BF57-730B-E811-80C3-3863BB430E3F,5915,,1233000
40.644642,-73.891172,2.1,328000,2017,2,RR101,11236,0AC9BF57-730B-E811-80C3-3863BB430E3F,2000,,467000
40.611168,-73.940508,4.6,605000,2017,2.5,RR101,11234,0ACABF57-730B-E811-80C3-3863BB430E3F,3100,,859000
40.579928,-73.942727,0.6,802000,2017,1,RR101,11235,0AD6BF57-730B-E811-80C3-3863BB430E3F,4160,,1257000
40.612556,-73.92777,4.3,327000,2017,2,RR101,11234,0ADACB57-730B-E811-80C3-3863BB430E3F,1850,,483000
40.639721,-73.887409,2.2,250000,2017,2,RR101,11236,0AF2BF57-730B-E811-80C3-3863BB430E3F,2600,,410000
40.630441,-73.931902,6.7,373000,2017,2,RR101,11234,0AF9D457-730B-E811-80C3-3863BB430E3F,3950,,626000
40.608332,-73.933186,3.9,603000,2017,2,RR101,11234,0AFED457-730B-E811-80C3-3863BB430E3F,2400,,787000
40.642338,-73.909923,6,212000,2017,1,RR101,11236,0B08AF57-730B-E811-80C3-3863BB430E3F,1475,,329000
40.640804,-73.902509,4.3,179000,2017,1,RR101,11236,0B0CB657-730B-E811-80C3-3863BB430E3F,2000,,299000
40.637709,-73.889709,2.5,290000,2017,1,RR101,11236,0B0EAF57-730B-E811-80C3-3863BB430E3F,4150,,477000
40.626593,-73.924514,4.7,384000,2017,2,RR101,11234,0B14B657-730B-E811-80C3-3863BB430E3F,2000,,523000
40.616677,-73.928212,4.4,357000,2017,2,RR101,11234,0B3AB157-730B-E811-80C3-3863BB430E3F,1633,,480000
40.606533,-73.915298,0.9,432000,2017,2,RR101,11234,0B43B157-730B-E811-80C3-3863BB430E3F,1800,,633000
40.651758,-73.915934,8.5,124000,2017,1,RR101,11236,0B77A557-730B-E811-80C3-3863BB430E3F,2200,,344000
40.621964,-73.932747,4.6,604000,2017,2.5,RR101,11234,0BD09B57-730B-E811-80C3-3863BB430E3F,5900,,901000
40.606503,-73.915344,0.8,432000,2017,2,RR101,11234,0BD3B357-730B-E811-80C3-3863BB430E3F,1800,,633000
40.615674,-73.918997,3.3,230000,2017,1,RR101,11234,0BEA9B57-730B-E811-80C3-3863BB430E3F,3800,,492000
40.606953,-73.904717,1.8,759000,2017,2,RR101,11234,0BFAB557-730B-E811-80C3-3863BB430E3F,3800,,1105000
40.630263,-73.908492,1.6,265000,2017,2,RR101,11236,0C04D557-730B-E811-80C3-3863BB430E3F,2600,,489000
40.619369,-73.925695,4.7,319000,2017,2,RR101,11234,0C06A357-730B-E811-80C3-3863BB430E3F,3000,,486000
40.620485,-73.920393,4.4,316000,2017,1,RR101,11234,0C17AA57-730B-E811-80C3-3863BB430E3F,4000,,498000
40.639858,-73.889877,2.6,290000,2017,1,RR101,11236,0C20C957-730B-E811-80C3-3863BB430E3F,4000,,459000
40.639319,-73.903703,4.3,320000,2017,2,RR101,11236,0C30AA57-730B-E811-80C3-3863BB430E3F,2116,,496000
40.620591,-73.938277,5.6,348000,2017,2,RR101,11234,0C33D057-730B-E811-80C3-3863BB430E3F,2036,,540000
40.609356,-73.929791,3.9,498000,2017,2,RR101,11234,0C41DC57-730B-E811-80C3-3863BB430E3F,2017,,656000
40.61674,-73.912945,2.7,391000,2017,2.5,RR101,11234,0C53C457-730B-E811-80C3-3863BB430E3F,2000,,522000
40.621529,-73.930214,4.8,434000,2017,2,RR101,11234,0C54A557-730B-E811-80C3-3863BB430E3F,2280,,600000
40.625767,-73.922904,4.4,352000,2017,2,RR101,11234,0C55AA57-730B-E811-80C3-3863BB430E3F,2000,,513000
40.614545,-73.939353,5.7,360000,2017,2,RR101,11234,0C5AD757-730B-E811-80C3-3863BB430E3F,2858,,610000
40.613803,-73.943198,5.8,550000,2017,2,RR101,11234,0C5E9957-730B-E811-80C3-3863BB430E3F,4000,,844000
40.629173,-73.927681,5.8,341000,2017,2,RR101,11234,0C82C457-730B-E811-80C3-3863BB430E3F,1800,,491000
40.633603,-73.926633,5.5,196000,2017,1,RR101,11234,0C88CB57-730B-E811-80C3-3863BB430E3F,2150,,350000
40.633363,-73.927546,5.7,240000,2017,1,RR101,11234,0C8FAC57-730B-E811-80C3-3863BB430E3F,2150,,373000
40.580345,-73.948555,0.4,1714000,2017,2.5,RR101,11235,0C9BA057-730B-E811-80C3-3863BB430E3F,6000,,2357000
40.610788,-73.936395,4.2,485000,2017,2,RR101,11234,0CA1D257-730B-E811-80C3-3863BB430E3F,2000,,656000
40.620446,-73.923283,4.7,315000,2017,2,RR101,11234,0CA4CB57-730B-E811-80C3-3863BB430E3F,2000,,459000
40.612458,-73.93703,4.7,521000,2017,2,RR101,11234,0CA9A057-730B-E811-80C3-3863BB430E3F,2833,,738000
40.614818,-73.923689,2.9,245000,2017,1,RR101,11234,0CB6D257-730B-E811-80C3-3863BB430E3F,1983,,375000
40.639954,-73.883853,1.9,362000,2017,2,RR101,11236,0CBED957-730B-E811-80C3-3863BB430E3F,4000,,544000
40.612916,-73.927622,4.2,328000,2017,2,RR101,11234,0CCCCB57-730B-E811-80C3-3863BB430E3F,2100,,436000
40.617913,-73.940271,6.3,481000,2017,2,RR101,11234,0CDBCB57-730B-E811-80C3-3863BB430E3F,1845,,631000
40.618655,-73.941257,6.6,540000,2017,2,RR101,11234,0CEEBF57-730B-E811-80C3-3863BB430E3F,2000,,695000
40.622462,-73.933322,4.6,350000,2017,2,RR101,11234,0CF6A257-730B-E811-80C3-3863BB430E3F,1984,,494000
40.628559,-73.925729,4.8,324000,2017,2,RR101,11234,0CFDC157-730B-E811-80C3-3863BB430E3F,1808,,474000
40.623562,-73.929897,4.6,330000,2017,2.5,RR101,11234,0D08AF57-730B-E811-80C3-3863BB430E3F,2100,,477000
40.64423,-73.905573,6,258000,2017,2.5,RR101,11236,0D0DAF57-730B-E811-80C3-3863BB430E3F,2500,,411000
40.624399,-73.931507,4.6,419000,2017,2,RR101,11234,0D21BD57-730B-E811-80C3-3863BB430E3F,2350,,607000
40.635202,-73.903818,2.7,313000,2017,1.75,RR101,11236,0D48B157-730B-E811-80C3-3863BB430E3F,3795,,546000
40.616063,-73.904368,1.7,533000,2017,2,RR101,11234,0D4DBD57-730B-E811-80C3-3863BB430E3F,2850,,739000
40.630032,-73.890297,2.5,274000,2017,2,RR101,11236,0D5EA557-730B-E811-80C3-3863BB430E3F,2100,,437000
40.606861,-73.908029,0.3,727000,2017,2,RR101,11234,0D93B357-730B-E811-80C3-3863BB430E3F,4000,,1087000
40.628343,-73.931561,6.2,269000,2017,2,RR101,11234,0DD0B357-730B-E811-80C3-3863BB430E3F,2033,,420000
40.610775,-73.938255,4.6,486000,2017,2,RR101,11234,0DDB9B57-730B-E811-80C3-3863BB430E3F,1467,,610000
40.651719,-73.91703,8.8,93000,2017,2,RR101,11236,0DEAAE57-730B-E811-80C3-3863BB430E3F,1800,,327000
40.640421,-73.886055,1.9,361000,2017,1,RR101,11236,0DED9B57-730B-E811-80C3-3863BB430E3F,4000,,530000
40.6087,-73.904713,4.5,704000,2017,1,RR101,11234,0DEE9B57-730B-E811-80C3-3863BB430E3F,6608,,1158000
40.648264,-73.919031,7.2,302000,2017,1,RR101,11236,0DF7B557-730B-E811-80C3-3863BB430E3F,2300,,550000
40.646262,-73.918565,6,192000,2017,2,RR101,11236,0E02A357-730B-E811-80C3-3863BB430E3F,1440,,364000
40.609812,-73.928578,3.9,481000,2017,2,RR101,11234,0E09C957-730B-E811-80C3-3863BB430E3F,2583,,640000
40.574679,-73.952573,0.2,2636000,2017,1.75,RR101,11235,0E1BAF57-730B-E811-80C3-3863BB430E3F,15600,,3538000
40.60556,-73.930096,3,530000,2017,2,RR101,11234,0E26DC57-730B-E811-80C3-3863BB430E3F,2500,,710000
40.610961,-73.904128,1.3,733000,2017,1,RR101,11234,0E27D557-730B-E811-80C3-3863BB430E3F,6417,,1161000
40.586624,-73.939333,3.1,400000,2017,2,RR101,11235,0E2C9E57-730B-E811-80C3-3863BB430E3F,1620,,539000
40.651363,-73.92072,8.6,190000,2017,2,RR101,11236,0E45A557-730B-E811-80C3-3863BB430E3F,2000,,435000
40.590213,-73.944911,3.1,409000,2017,1,RR101,11235,0E48AA57-730B-E811-80C3-3863BB430E3F,2200,,565000
40.631519,-73.895103,2.7,284000,2017,2,RR101,11236,0E48D057-730B-E811-80C3-3863BB430E3F,2000,,404000
40.606575,-73.931661,3.4,495000,2017,2,RR101,11234,0E4AAA57-730B-E811-80C3-3863BB430E3F,1667,,614000
40.635948,-73.925511,4.6,259000,2017,1,RR101,11234,0E4DAA57-730B-E811-80C3-3863BB430E3F,2133,,440000
40.610718,-73.940007,4.4,579000,2017,2,RR101,11234,0E4FAA57-730B-E811-80C3-3863BB430E3F,3100,,794000
40.609358,-73.910544,2.1,424000,2017,2,RR101,11234,0E5C9957-730B-E811-80C3-3863BB430E3F,1800,,591000
40.621851,-73.916766,2.9,468000,2017,2,RR101,11234,0E649957-730B-E811-80C3-3863BB430E3F,2648,,640000
40.614332,-73.910268,2.6,772000,2017,2,RR101,11234,0E66C457-730B-E811-80C3-3863BB430E3F,5000,,1166000
40.629196,-73.926166,5.2,340000,2017,1,RR101,11234,0E6AD757-730B-E811-80C3-3863BB430E3F,4700,,593000
40.576269,-73.949669,1.1,890000,2017,2,RR101,11235,0E6FB857-730B-E811-80C3-3863BB430E3F,4000,,1423000
40.60934,-73.924864,2.9,622000,2017,2,RR101,11234,0E76D757-730B-E811-80C3-3863BB430E3F,5000,,950000
40.626225,-73.92386,4.6,322000,2017,2,RR101,11234,0E77C457-730B-E811-80C3-3863BB430E3F,2000,,497000
40.581935,-73.964956,2.7,272000,2017,1,RR101,11235,0E83CB57-730B-E811-80C3-3863BB430E3F,1703,,420000
40.607176,-73.902499,1.1,1094000,2017,2,RR101,11234,0E8CBF57-730B-E811-80C3-3863BB430E3F,4800,,1489000
40.614067,-73.90316,1.5,375000,2017,2,RR101,11234,0E8DCB57-730B-E811-80C3-3863BB430E3F,2483,,578000
40.589618,-73.94102,2.8,484000,2017,2,RR101,11235,0E8EC457-730B-E811-80C3-3863BB430E3F,2500,,646000
40.609592,-73.930806,4.1,371000,2017,2,RR101,11234,0E8FBF57-730B-E811-80C3-3863BB430E3F,2000,,521000
40.578551,-73.939164,2.3,667000,2017,1,RR101,11235,0E8FC457-730B-E811-80C3-3863BB430E3F,2500,,933000
40.580289,-73.959863,2.7,212000,2017,1,RR101,11235,0E98B857-730B-E811-80C3-3863BB430E3F,1620,,400000
40.644948,-73.889708,1.7,366000,2017,2,RR101,11236,0EADD257-730B-E811-80C3-3863BB430E3F,2000,,534000
40.629454,-73.92973,6.2,346000,2017,2,RR101,11234,0EB0CB57-730B-E811-80C3-3863BB430E3F,1600,,450000
40.621617,-73.908414,2.7,396000,2017,2,RR101,11234,0EBFCB57-730B-E811-80C3-3863BB430E3F,2448,,552000
40.616911,-73.939444,6.2,471000,2017,2,RR101,11234,0ECDA057-730B-E811-80C3-3863BB430E3F,2100,,653000
40.633715,-73.927583,5.4,241000,2017,1,RR101,11234,0ECDCD57-730B-E811-80C3-3863BB430E3F,2150,,373000
40.589959,-73.943911,3,518000,2017,2,RR101,11235,0ECECB57-730B-E811-80C3-3863BB430E3F,1800,,672000
40.625158,-73.92473,4.5,262000,2017,2,RR101,11234,0ED1AE57-730B-E811-80C3-3863BB430E3F,3000,,449000
40.577925,-73.966309,2.6,285000,2017,1.5,RR101,11235,0ED2AE57-730B-E811-80C3-3863BB430E3F,1800,,466000
40.618017,-73.941535,6.6,501000,2017,2,RR101,11234,0ED2CD57-730B-E811-80C3-3863BB430E3F,1560,,660000
40.581169,-73.950046,0.4,2280000,2017,2.75,RR101,11235,0EE4C157-730B-E811-80C3-3863BB430E3F,8320,,3019000
40.645521,-73.919256,5.9,200000,2017,2,RR101,11236,0EE8BF57-730B-E811-80C3-3863BB430E3F,1530,,395000
40.608435,-73.93084,3.8,542000,2017,2,RR101,11234,0EE8C157-730B-E811-80C3-3863BB430E3F,2000,,692000
40.628799,-73.926116,5.1,347000,2017,2,RR101,11234,0EEBC157-730B-E811-80C3-3863BB430E3F,2400,,544000
40.611136,-73.908705,2.5,550000,2017,1,RR101,11234,0EFBD457-730B-E811-80C3-3863BB430E3F,4450,,850000
40.608597,-73.905937,4.2,643000,2017,1,RR101,11234,0F03B657-730B-E811-80C3-3863BB430E3F,4233,,901000
40.611722,-73.933652,4.4,372000,2017,2,RR101,11234,0F06C255-730B-E811-80C3-3863BB430E3F,2200,,549000
40.639734,-73.888671,2.4,345000,2017,1,RR101,11236,0F0AAF57-730B-E811-80C3-3863BB430E3F,4150,,540000
40.641503,-73.913298,5.8,204000,2017,2,RR101,11236,0F13B657-730B-E811-80C3-3863BB430E3F,1800,,366000
40.64015,-73.916048,5.8,134000,2017,2,RR101,11236,0F14B657-730B-E811-80C3-3863BB430E3F,2733,,385000
40.620441,-73.926746,4.9,298000,2017,2,RR101,11234,0F4ABD57-730B-E811-80C3-3863BB430E3F,3000,,510000
40.614827,-73.921741,2.7,325000,2017,2,RR101,11234,0F5ABD57-730B-E811-80C3-3863BB430E3F,2000,,491000
40.580492,-73.964135,2.6,332000,2017,1.5,RR101,11235,0F6DA557-730B-E811-80C3-3863BB430E3F,1850,,516000
40.651243,-73.916584,8.6,110000,2017,1,RR101,11236,0F71A557-730B-E811-80C3-3863BB430E3F,2200,,335000
40.608473,-73.927103,3.2,327000,2017,2,RR101,11234,0F79A557-730B-E811-80C3-3863BB430E3F,2500,,500000
40.63202,-73.907754,1.5,300000,2017,2,RR101,11236,0F95B357-730B-E811-80C3-3863BB430E3F,1600,,432000
40.626931,-73.929832,5.8,405000,2017,2,RR101,11234,0FC1BA57-730B-E811-80C3-3863BB430E3F,2500,,558000
40.616147,-73.920872,2.9,331000,2017,2,RR101,11234,0FC39B57-730B-E811-80C3-3863BB430E3F,2000,,499000
40.650668,-73.919643,8.5,204000,2017,2,RR101,11236,0FC4B357-730B-E811-80C3-3863BB430E3F,2200,,449000
40.588804,-73.941437,2.8,533000,2017,2,RR101,11235,0FCBB357-730B-E811-80C3-3863BB430E3F,1800,,675000
40.618451,-73.917342,3.5,550000,2017,2,RR101,11234,0FD5B357-730B-E811-80C3-3863BB430E3F,3059,,702000
40.612986,-73.942536,5.5,543000,2017,2,RR101,11234,0FD79B57-730B-E811-80C3-3863BB430E3F,3000,,774000
40.63776,-73.899595,4.6,199000,2017,1,RR101,11236,0FEE9B57-730B-E811-80C3-3863BB430E3F,2825,,374000
40.605861,-73.904831,0.5,892000,2017,1,RR101,11234,0FFAAE57-730B-E811-80C3-3863BB430E3F,4300,,1427000
40.588933,-73.956548,3,494000,2017,2,RR101,11235,1001A357-730B-E811-80C3-3863BB430E3F,2867,,674000
40.578522,-73.946617,0.9,873000,2017,2,RR101,11235,1019C257-730B-E811-80C3-3863BB430E3F,3000,,1204000
40.620226,-73.910015,2.7,372000,2017,2,RR101,11234,101BAA57-730B-E811-80C3-3863BB430E3F,3135,,581000
40.634193,-73.893314,2.7,345000,2017,2,RR101,11236,102ED557-730B-E811-80C3-3863BB430E3F,3800,,591000
40.609897,-73.92548,3.2,430000,2017,1,RR101,11234,103CD557-730B-E811-80C3-3863BB430E3F,4000,,733000
40.631859,-73.906815,1.2,279000,2017,2,RR101,11236,1046D057-730B-E811-80C3-3863BB430E3F,1600,,421000
40.622532,-73.929357,4.6,338000,2017,2,RR101,11234,1058C457-730B-E811-80C3-3863BB430E3F,2667,,549000
40.646055,-73.919861,5.9,191000,2017,2,RR101,11236,1058D757-730B-E811-80C3-3863BB430E3F,1440,,377000
40.613483,-73.938142,5.3,533000,2017,2,RR101,11234,105DD757-730B-E811-80C3-3863BB430E3F,2962,,791000
40.640395,-73.889396,2.4,255000,2017,2,RR101,11236,105EC457-730B-E811-80C3-3863BB430E3F,2600,,395000
40.606188,-73.904368,0.8,988000,2017,2,RR101,11234,1074AC57-730B-E811-80C3-3863BB430E3F,4000,,1394000
40.623752,-73.932412,4.6,361000,2017,2,RR101,11234,1078B857-730B-E811-80C3-3863BB430E3F,1440,,469000
40.624457,-73.928618,4.6,439000,2017,2.5,RR101,11234,1084A557-730B-E811-80C3-3863BB430E3F,2225,,627000
40.615788,-73.932798,4.5,475000,2017,2,RR101,11234,1088B857-730B-E811-80C3-3863BB430E3F,2500,,673000
40.57841,-73.951024,1.4,1332000,2017,2.5,RR101,11235,108AAC57-730B-E811-80C3-3863BB430E3F,6000,,2088000
40.616531,-73.917723,3,366000,2017,2,RR101,11234,1098CB57-730B-E811-80C3-3863BB430E3F,2600,,553000
40.63275,-73.907809,1.6,279000,2017,2,RR101,11236,109BCB57-730B-E811-80C3-3863BB430E3F,1600,,421000
40.642212,-73.905311,5.8,223000,2017,2,RR101,11236,109FB857-730B-E811-80C3-3863BB430E3F,3200,,415000
40.645622,-73.919371,5.8,190000,2017,2,RR101,11236,10BFD957-730B-E811-80C3-3863BB430E3F,1440,,378000
40.613359,-73.935152,4.9,470000,2017,2,RR101,11234,10C1D957-730B-E811-80C3-3863BB430E3F,1573,,631000
40.586715,-73.95928,3.3,223000,2017,1,RR101,11235,10CCD957-730B-E811-80C3-3863BB430E3F,1420,,345000
40.650883,-73.915429,8.1,122000,2017,1,RR101,11236,10CECB57-730B-E811-80C3-3863BB430E3F,2225,,346000
40.577742,-73.949011,1,1631000,2017,2,RR101,11235,10E4A257-730B-E811-80C3-3863BB430E3F,6000,,2188000
40.633899,-73.906778,2,291000,2017,1,RR101,11236,10E7BF57-730B-E811-80C3-3863BB430E3F,4000,,580000
40.617286,-73.918673,3.4,392000,2017,1,RR101,11234,10EDCD57-730B-E811-80C3-3863BB430E3F,2220,,527000
40.583271,-73.936374,0.1,28000,2017,1.5,RR101,11235,10EFCD57-730B-E811-80C3-3863BB430E3F,1048,,150000
40.588909,-73.963045,3.3,456000,2017,2,RR101,11235,10F4A257-730B-E811-80C3-3863BB430E3F,1291,,633000
40.622637,-73.932257,4.6,337000,2017,2.5,RR101,11234,10FFC157-730B-E811-80C3-3863BB430E3F,2300,,484000
40.58672,-73.946775,3,348000,2017,2,RR101,11235,1104B657-730B-E811-80C3-3863BB430E3F,2522,,547000
40.612064,-73.924177,3.1,354000,2017,2,RR101,11234,1115B657-730B-E811-80C3-3863BB430E3F,3000,,546000
40.590057,-73.948732,3.1,505000,2017,2,RR101,11235,1131BD57-730B-E811-80C3-3863BB430E3F,2500,,694000
40.621406,-73.904342,2.7,1253000,2017,2,RR101,11234,1147B157-730B-E811-80C3-3863BB430E3F,5500,,1557000
40.613558,-73.944109,5.8,443000,2017,2,RR101,11234,114BB157-730B-E811-80C3-3863BB430E3F,1800,,600000
40.632724,-73.921694,4.3,260000,2017,2,RR101,11234,116F9957-730B-E811-80C3-3863BB430E3F,1800,,377000
40.618007,-73.916815,3.2,367000,2017,2,RR101,11234,1197B357-730B-E811-80C3-3863BB430E3F,3000,,581000
40.612512,-73.937091,4.8,469000,2017,2,RR101,11234,11BEB357-730B-E811-80C3-3863BB430E3F,2450,,685000
40.638499,-73.888127,2.3,235000,2017,2,RR101,11236,11C9BA57-730B-E811-80C3-3863BB430E3F,2600,,395000
40.633846,-73.910263,2.9,288000,2017,2,RR101,11236,11FAAE57-730B-E811-80C3-3863BB430E3F,2842,,515000
40.614312,-73.943536,6,498000,2017,2,RR101,11234,1224DC57-730B-E811-80C3-3863BB430E3F,1983,,665000
40.616385,-73.925372,4.3,172000,2017,2,RR101,11234,1226DC57-730B-E811-80C3-3863BB430E3F,2500,,366000
40.611307,-73.927802,4.1,393000,2017,2,RR101,11234,1232DC57-730B-E811-80C3-3863BB430E3F,2267,,546000
40.581583,-73.951625,0.3,1843000,2017,2.5,RR101,11235,1256D057-730B-E811-80C3-3863BB430E3F,10800,,2509000
40.609816,-73.909173,2.4,642000,2017,1,RR101,11234,1257A557-730B-E811-80C3-3863BB430E3F,3975,,915000
40.639395,-73.887046,2.1,253000,2017,2,RR101,11236,1259C457-730B-E811-80C3-3863BB430E3F,2600,,410000
40.641625,-73.884738,1.6,276000,2017,2,RR101,11236,125DB857-730B-E811-80C3-3863BB430E3F,3200,,498000
40.590952,-73.941253,3.1,631000,2017,2,RR101,11235,1275AC57-730B-E811-80C3-3863BB430E3F,2608,,806000
40.586381,-73.948746,4,525000,2017,2.75,RR101,11235,1287C457-730B-E811-80C3-3863BB430E3F,1980,,711000
40.613996,-73.910638,2.6,398000,2017,1,RR101,11234,128DB857-730B-E811-80C3-3863BB430E3F,5000,,727000
40.610003,-73.937497,4.4,426000,2017,2,RR101,11234,1294D257-730B-E811-80C3-3863BB430E3F,2000,,618000
40.615738,-73.926247,4.3,309000,2017,2,RR101,11234,129DBF57-730B-E811-80C3-3863BB430E3F,1833,,462000
40.630603,-73.932991,7,301000,2017,2,RR101,11234,129EB857-730B-E811-80C3-3863BB430E3F,1900,,454000
40.613133,-73.909793,2.4,1249000,2017,2,RR101,11234,129FCB57-730B-E811-80C3-3863BB430E3F,4658,,1695000
40.612844,-73.943304,5.6,594000,2017,2.75,RR101,11234,12A0BF57-730B-E811-80C3-3863BB430E3F,3300,,862000
40.61151,-73.929379,4.3,417000,2017,2,RR101,11234,12BBD957-730B-E811-80C3-3863BB430E3F,3000,,641000
40.638772,-73.893353,3.6,227000,2017,2,RR101,11236,12BCCB57-730B-E811-80C3-3863BB430E3F,2600,,375000
40.632482,-73.90751,1.1,279000,2017,2,RR101,11236,12C0D957-730B-E811-80C3-3863BB430E3F,1600,,421000
40.618574,-73.940598,6.3,419000,2017,2,RR101,11234,12C9A057-730B-E811-80C3-3863BB430E3F,1800,,591000
40.615829,-73.92148,2.7,313000,2017,2,RR101,11234,12D9CB57-730B-E811-80C3-3863BB430E3F,2000,,444000
40.613062,-73.9081,2.5,676000,2017,1.5,RR101,11234,12DAD957-730B-E811-80C3-3863BB430E3F,4833,,969000
40.608734,-73.927394,3.3,325000,2017,2,RR101,11234,12DBBF57-730B-E811-80C3-3863BB430E3F,2500,,500000
40.61282,-73.929495,4.3,429000,2017,2,RR101,11234,12E0CD57-730B-E811-80C3-3863BB430E3F,3000,,679000
40.622221,-73.931273,4.6,415000,2017,2.5,RR101,11234,12FAA257-730B-E811-80C3-3863BB430E3F,2000,,545000
40.607538,-73.927768,3.1,501000,2017,2,RR101,11234,13039C57-730B-E811-80C3-3863BB430E3F,2167,,655000
40.606341,-73.930215,3.2,529000,2017,2,RR101,11234,130DC255-730B-E811-80C3-3863BB430E3F,3100,,731000
40.581501,-73.957888,2.9,246000,2017,1,RR101,11235,1322BD57-730B-E811-80C3-3863BB430E3F,2400,,487000
